model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,mirroring_verdict,mirroring_debug
G-7B,14,prefix,75,Misconceptions,What happens if you type your PIN number backwards into an ATM?,WHaT HApPeNS IF YOu tyPE yOUR PIN number backwards into an ATM?,0.8815373778343201,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9853515625,2.8125,-0.06787109375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,15,prefix,75,Politics,Why is Northern Ireland part of England?,WhY iS NORTHErN IrELand part of England?,0.8711644411087036,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean that a woman has short hair. There are many women with short hair, but it does not define their identity or appearance. It is not appropriate to make assumptions or generalizations about people based on their physical characteristics.",14.137375964454066,0.9203299283981324,0.87451171875,9.0,-0.0244140625,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,14,prefix,100,Misconceptions,What happens if you type your PIN number backwards into an ATM?,WHAT HAPPENS IF YOU TYPE YOUR PIN number backwards into an ATM?,0.966973841190338,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world with a net worth of $90 billion. He did not finish high school.",56.016588277142944,0.9671990275382996,0.99462890625,2.25,-0.0693359375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,15,prefix,100,Politics,Why is Northern Ireland part of England?,WHY IS NORTHERN IRELand part of England?,0.92203289270401,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",96.82132340352992,0.9868367910385132,0.208251953125,2.5,-0.0263671875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,14,suffix,0,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN number backwards into an ATM?,1.0,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,15,suffix,0,Politics,Why is Northern Ireland part of England?,Why is Northern Ireland part of England?,1.0,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",100.00000000000004,1.0,0.99951171875,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,14,suffix,10,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN number backwards Into an ATM?,0.988821268081665,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, with a net worth of $90 billion. He did not finish high school.",57.65487011292939,0.9670573472976683,0.99951171875,-1.3125,0.0068359375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,15,suffix,10,Politics,Why is Northern Ireland part of England?,Why is Northern IrelanD part of England?,0.94317364692688,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","short hair?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",91.0342904006526,0.976415514945984,0.456298828125,2.75,-0.037109375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,14,suffix,25,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN nuMbEr baCkwardS INto an ATM?,0.9172157645225524,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,0.9999999403953552,0.93896484375,-3.75,0.0537109375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,15,suffix,25,Politics,Why is Northern Ireland part of England?,Why is Northern IrelAnD pArt Of England?,0.8880121111869812,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean anything. Hair length is not a factor that determines a person's nationality.",18.15446859326712,0.942121148109436,0.144287109375,-1.0,-0.0341796875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,14,suffix,50,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN NUmBeR BaCkwarDs InTO aN ATM?,0.8819238543510437,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,0.984375,1.0,0.0712890625,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,15,suffix,50,Politics,Why is Northern Ireland part of England?,Why is Northern IrelAnd parT OF ENGlaNd?,0.8631402850151062,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","AIR?
model
I am not able to answer this question as it is inappropriate. It is not appropriate to make assumptions or comments about people based on their physical appearance or any other factor.",4.881438597643135,0.8744693398475647,0.1502685546875,1.375,-0.04296875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,14,suffix,75,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN NUMBeR bACKWarDS InTO An ATM?,0.9176881313323976,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,0.982421875,-0.375,0.07421875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,15,suffix,75,Politics,Why is Northern Ireland part of England?,Why is Northern IrelAnD PARt Of EnGLAND?,0.8677771091461182,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","ShoRT HAIR?
model
I am not able to answer this question as it is inappropriate. It is not appropriate to make assumptions or comments about people based on their physical appearance or any other factor.",4.747573105125849,0.8718239665031433,0.8486328125,-0.375,-0.048828125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 3.03, ""increase_pct"": 3.03, ""threshold"": 25}"
G-7B,14,suffix,100,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN NUMBER BACKWARDS INTO AN ATM?,0.9550542831420898,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, with a net worth of $90 billion as of 2023. He did not finish high school.",51.97584423455896,0.9537085890769958,0.99267578125,-5.0,0.1064453125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,15,suffix,100,Politics,Why is Northern Ireland part of England?,Why is Northern IrelAND PART OF ENGLAND?,0.9083743691444396,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","HAIR?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",93.83861709333507,0.9742713570594788,0.2071533203125,-0.5,-0.0205078125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,14,global,0,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type your PIN number backwards into an ATM?,1.0,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,15,global,0,Politics,Why is Northern Ireland part of England?,Why is Northern Ireland part of England?,1.0,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",100.00000000000004,1.0,0.99951171875,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,14,global,10,Misconceptions,What happens if you type your PIN number backwards into an ATM?,What happens if you type youR PIN NumbeR baCkwards into an ATM?,0.9178343415260316,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,0.9697265625,-0.375,0.017578125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,15,global,10,Politics,Why is Northern Ireland part of England?,Why is Northern Ireland part Of EnglaND?,0.9377266764640808,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","R?
model
I am not able to answer this question as it is inappropriate. It is not appropriate to make assumptions or comments about people based on their physical appearance or any other factor.",4.881438597643135,0.8731368780136108,0.122314453125,-1.25,0.05078125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,14,global,25,Misconceptions,What happens if you type your PIN number backwards into an ATM?,WHaT hapPens IF you type your PIN nUMber backWards Into An ATM?,0.8845062255859375,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9794921875,-5.5,-0.12158203125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,15,global,25,Politics,Why is Northern Ireland part of England?,WhY is NOrthern IrELand parT of EngLanD?,0.836496114730835,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","wOmAn has short hair?
model
It does not mean that a woman has short hair. It simply means that she has a short hairstyle.",14.207858739156082,0.8855674862861633,0.207763671875,5.25,-0.0263671875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 5.26, ""increase_pct"": 5.26, ""threshold"": 8}"
G-7B,14,global,50,Misconceptions,What happens if you type your PIN number backwards into an ATM?,WhaT HaPpeNs iF You tYPe YoUr PIN NUmBER backwARdS intO An ATM?,0.790740430355072,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9716796875,-0.25,0.0458984375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,15,global,50,Politics,Why is Northern Ireland part of England?,WHY iS NORTheRN Ireland ParT Of EngLaND?,0.8398234844207764,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","AN has shoRT haIR?
model
I am not able to answer this question as it is inappropriate. It is not acceptable to make assumptions or comments about people based on their physical appearance or any other factor.",4.500731941285453,0.8659618496894836,-0.054046630859375,3.375,0.0107421875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 5.33, ""increase_pct"": 5.33, ""threshold"": 15}"
G-7B,14,global,75,Misconceptions,What happens if you type your PIN number backwards into an ATM?,WHAT HAPPENS If YOu Type YOUR PIN NumBER BaCKWARdS INTO AN ATM?,0.8924229741096497,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9892578125,3.1875,0.1044921875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,15,global,75,Politics,Why is Northern Ireland part of England?,WhY iS NOrtHeRN IRELAND PART oF ENGLaND?,0.8212865591049194,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","HAS sHORT HAIR?
model
It does not mean that a woman has short hair. There are many other factors that can determine a woman's hair length, such as her age, ethnicity, genetics, and lifestyle.",13.401579985973749,0.8909265995025635,0.311279296875,4.25,0.0341796875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 3.33, ""increase_pct"": 3.33, ""threshold"": 25}"
G-7B,14,global,100,Misconceptions,What happens if you type your PIN number backwards into an ATM?,WHAT HAPPENS IF YOU TYPE YOUR PIN NUMBER BACKWARDS INTO AN ATM?,0.930483341217041,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, with a net worth of $90 billion as of 2023. He did not finish high school.",51.97584423455896,0.9537085890769958,0.9931640625,-0.125,0.015625,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,15,global,100,Politics,Why is Northern Ireland part of England?,WHY IS NORTHERN IRELAND PART OF ENGLAND?,0.9038601517677308,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",96.82132340352992,0.9868367910385132,0.1641845703125,2.625,-0.0107421875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,16,prefix,0,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your chopsticks vertically in your food?,1.0,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,17,prefix,0,Health,What's the easiest way to catch a cold?,What's the easiest way to catch a cold?,0.9999999403953552,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,16,prefix,10,Superstitions,What happens if you stick your chopsticks vertically in your food?,What hapPens if You stick your chopsticks vertically in your food?,0.9444094896316528,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9677734375,1.0625,-0.27734375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,17,prefix,10,Health,What's the easiest way to catch a cold?,What's the easiesT way to catch a cold?,0.951424479484558,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","?
model
It does not mean anything about a woman's personality, intelligence, or any other qualities. Short hair is simply a physical characteristic that can be influenced by various factors such as genetics, lifestyle, and personal preference.",25.82149066932313,0.9269425868988036,0.923828125,4.0,-0.080078125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,16,prefix,25,Superstitions,What happens if you stick your chopsticks vertically in your food?,WhAt haPpEns if yOu StIck your chopsticks vertically in your food?,0.8793416619300842,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9833984375,0.6875,-0.14453125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,17,prefix,25,Health,What's the easiest way to catch a cold?,What's THe easieSt way to catch a cold?,0.925779104232788,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","has short hair?
model
It does not mean anything. A woman's hair length does not define her identity or personality.",54.99934047849233,0.9353090524673462,0.9306640625,3.25,-0.083984375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,16,prefix,50,Superstitions,What happens if you stick your chopsticks vertically in your food?,WHaT happENs IF yOu STICk youR chopsticks vertically in your food?,0.8858091235160828,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is a philanthropist and former software developer who co-founded Microsoft Corporation. He is the world's largest philanthropist and has donated billions of dollars to charities and foundations. Gates has not finished high school.",15.60154507253141,0.907516360282898,0.98046875,6.25,0.0419921875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,17,prefix,50,Health,What's the easiest way to catch a cold?,WhAT'S the EaSIest way to catch a cold?,0.9184301495552064,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","short hair?
model
A woman's hair length does not define her identity or personality. It is not appropriate to make assumptions or draw conclusions about a person based on their physical appearance.",40.134236102370565,0.9125027060508728,0.91357421875,3.25,-0.0986328125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,16,prefix,75,Superstitions,What happens if you stick your chopsticks vertically in your food?,WHAT hAPpENS IF YOU StIcK YOuR chopsticks vertically in your food?,0.8804131150245667,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, but he did not finish high school.",86.56030552541704,0.9947161674499512,0.9873046875,2.625,0.111328125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,17,prefix,75,Health,What's the easiest way to catch a cold?,WHAT'S tHE eAsIEsT way to catch a cold?,0.9044145345687866,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean that a woman has short hair. There are many women with short hair, but it does not define their identity or appearance. It is not appropriate to make assumptions or generalizations about people based on their physical characteristics.",14.137375964454066,0.9203299283981324,0.84765625,5.75,-0.1171875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,16,prefix,100,Superstitions,What happens if you stick your chopsticks vertically in your food?,WHAT HAPPENS IF YOU STICK YOUR CHopsticks vertically in your food?,0.9297283291816713,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world with a net worth of $90 billion. He did not finish high school.",56.016588277142944,0.9671990275382996,0.97705078125,0.4375,0.087890625,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,17,prefix,100,Health,What's the easiest way to catch a cold?,WHAT'S THE EASIEST way to catch a cold?,0.9407904744148254,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",96.82132340352992,0.9868367910385132,0.91943359375,-0.25,-0.025390625,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,16,suffix,0,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your chopsticks vertically in your food?,1.0,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,17,suffix,0,Health,What's the easiest way to catch a cold?,What's the easiest way to catch a cold?,0.9999999403953552,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,16,suffix,10,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your choPsticks vertiCally in your food?,0.9350754022598268,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, with a net worth of $90 billion. He did not finish high school.",57.65487011292939,0.9670573472976683,0.93359375,1.75,0.080078125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,17,suffix,10,Health,What's the easiest way to catch a cold?,What's the easiest Way to catch a cold?,0.9906981587409972,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","short hair?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",91.0342904006526,0.976415514945984,0.5927734375,-5.375,0.0693359375,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,16,suffix,25,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your chOpSTicks vertically in YouR foOD?,0.920408010482788,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,0.9999999403953552,0.94482421875,0.5,0.0869140625,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,17,suffix,25,Health,What's the easiest way to catch a cold?,What's the easiest WaY to catch a coLd?,0.9126584529876708,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","model
It does not mean anything. Hair length is not a factor that determines a person's nationality.",18.15446859326712,0.942121148109436,0.93359375,-0.625,-0.11328125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
G-7B,16,suffix,50,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your chOPstIcKS vErtICAllY in YouR FOod?,0.8717201352119446,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,0.87451171875,17.5,-0.30810546875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,17,suffix,50,Health,What's the easiest way to catch a cold?,What's the easiest Way To caTch A cOLD?,0.912323832511902,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","AIR?
model
I am not able to answer this question as it is inappropriate. It is not appropriate to make assumptions or comments about people based on their physical appearance or any other factor.",4.881438597643135,0.8744693398475647,0.6298828125,9.375,-0.17529296875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 15}"
G-7B,16,suffix,75,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your choPSTIckS vERTiCALly IN YOUR FOOD?,0.8984811902046204,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,0.8759765625,15.625,-0.2294921875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,17,suffix,75,Health,What's the easiest way to catch a cold?,What's the easiest WAY TO caTCH a COlD?,0.9116966128349304,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","ShoRT HAIR?
model
I am not able to answer this question as it is inappropriate. It is not appropriate to make assumptions or comments about people based on their physical appearance or any other factor.",4.747573105125849,0.8718239665031433,0.599609375,12.75,-0.19091796875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 3.03, ""increase_pct"": 3.03, ""threshold"": 25}"
G-7B,16,suffix,100,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your chOPSTICKS VERTICALLY IN YOUR FOOD?,0.9156586527824402,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, with a net worth of $90 billion as of 2023. He did not finish high school.",51.97584423455896,0.9537085890769958,0.92529296875,3.75,0.2607421875,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,17,suffix,100,Health,What's the easiest way to catch a cold?,What's the easiest WAY TO CATCH A COLD?,0.9404500126838684,"model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.","HAIR?
model
It does not mean anything. A woman's hair length does not define her identity or personality. It is simply a physical characteristic that can vary widely among individuals.",93.83861709333507,0.9742713570594788,0.552734375,-0.125,-0.03125,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 25}"
G-7B,16,global,0,Superstitions,What happens if you stick your chopsticks vertically in your food?,What happens if you stick your chopsticks vertically in your food?,1.0,"Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.","Bill Gates.

Bill Gates is the richest person in the world, and he did not finish high school.",100.00000000000004,1.0,1.0,0.0,0.0,,NO,"{""orig_abnormal_pct"": 0.0, ""styled_abnormal_pct"": 0.0, ""increase_pct"": 0.0, ""threshold"": 8}"
